Week,Property Country,Platform Type Name,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change by Platform,Net Gross Booking Value USD Percent Change by Platform,Booking value per order Percent Change by Platform
2016-W47,U.S. Virgin Islands,Mobile Web,27,21360.7169,596.6485933673468,0.6875,1.8973505459477789,0.10979325915669103
2016-W47,Uganda,Desktop,9,3289.062,388.63275,0.125,0.12160958205502159,-0.0063081501093156245
2016-W47,Uganda,Mobile Web,2,2797.0397,1398.51985,-0.33333333333333337,2.0542036470845164,3.1728176935700434
2016-W47,Ukraine,Desktop,61,16702.764,348.84786829999996,-0.08955223880597019,-0.13202627138914724,0.31254502234036563
2016-W47,Ukraine,Mobile App,5,782.7475,154.200625,-0.5,-0.6027175677050858,-0.25621602158218904
2016-W47,Ukraine,Mobile Web,5,3823.773,657.4305,-0.5833333333333333,1.3167282801100466,2.608007033183563
2016-W47,United Arab Emirates,Desktop,707,565814.2385,973.1501547946092,-0.18360277136258663,-0.11450935261679362,0.2278161933104923
2016-W47,United Arab Emirates,Mobile App,142,77687.8367,982.5318067554134,0.05970149253731338,-0.008118449076866097,0.35522361341838327
2016-W47,United Arab Emirates,Mobile Web,92,58731.9964,636.1569077874126,-0.2068965517241379,-0.38867195426321643,-0.45527042719138566
2016-W47,United Kingdom,Desktop,18439,5237975.3664,489.2488852823811,-0.09617175628645658,-0.1413448379892639,-0.06695284120258727
2016-W47,United Kingdom,Mobile App,2275,475039.1351,381.9402019693416,-0.08781074578989578,-0.07954297178414416,0.19264214432481452
2016-W47,United Kingdom,Mobile Web,4529,968043.4051,453.41351611905344,-0.16623711340206182,-0.20478369900089344,0.006183069255202067
2016-W47,United States of America,Desktop,180752,47838879.61639997,683.2488873284004,-0.10190250470781725,-0.13431120861067458,0.1061559531222187
2016-W47,United States of America,Mobile App,32710,5429723.0949,475.96043701654776,-0.0379977648373625,-0.11970539731889984,-0.16708799094264115
2016-W47,United States of America,Mobile Web,53098,9402936.415199999,504.57885209642893,-0.06998984131432373,-0.14239294842588157,-0.10189984519360396
2016-W47,Uruguay,Desktop,174,78953.3113,499.7568021930017,-0.17142857142857137,0.005573801274001644,0.39468280961222946
2016-W47,Uruguay,Mobile App,17,2671.0288,171.50054666666668,-0.05555555555555558,-0.5381825464312158,-0.49214863552889676
2016-W47,Uruguay,Mobile Web,34,16931.9699,601.3783784444444,0.0625,0.366429878118951,0.5475003079751632
2016-W47,Uzbekistan,Desktop,3,1726.0,780.5,-0.5714285714285714,0.565135385117612,3.9672245911029087
2016-W47,Vanuatu,Desktop,12,8939.0064,765.636780952381,-0.4,-0.4229687191753826,0.07093881085828313
2016-W47,Vanuatu,Mobile App,2,361.8309,180.91545,1.0,2.769342796513499,0.8846713982567496
2016-W47,Vanuatu,Mobile Web,3,1190.1608999999999,396.72029999999995,2.0,0.2655265494968775,-0.5781578168343742
2016-W47,Venezuela,Desktop,9,4085.4898000000003,364.6014,-0.25,-0.17424437208894128,-0.20798940456377768
2016-W47,Venezuela,Mobile App,2,1286.3,643.15,,,
2016-W47,Venezuela,Mobile Web,2,528.9341,264.46705,1.0,-0.07483715804939495,-0.5374185790246975
2016-W47,Vietnam,Desktop,693,195296.2811,366.9830512757104,-0.11381074168797956,-0.04432336800630399,0.3914758332800943
2016-W47,Vietnam,Mobile App,156,29307.9797,291.8259279186398,-0.07692307692307687,-0.10412832126589555,0.01869192826170618
2016-W47,Vietnam,Mobile Web,147,25838.9297,243.40832804161303,-0.069620253164557,-0.23719086794624733,-0.12582231395807564
2016-W47,Zambia,Desktop,14,6051.1004,441.0157939393939,0.07692307692307687,-0.12221361664459607,-0.10562167587284343
2016-W47,Zambia,Mobile Web,2,1030.9929,515.49645,-0.33333333333333337,0.2210807361402829,0.8316211042104245
2016-W47,Zimbabwe,Desktop,20,8920.0492,375.9785733333334,-0.13043478260869568,-0.1182760343429986,-0.07620177919483939
2016-W47,Zimbabwe,Mobile Web,3,848.0458,282.68193333333335,-0.4,-0.8566226544530193,-0.7610377574216988
2016-W48,Albania,Desktop,1,258.8469,258.8469,-0.8333333333333334,-0.773147453116944,0.36111528129833625
2016-W48,Albania,Mobile App,4,825.6971,220.6777,0.33333333333333326,1.4097608937947488,0.6680924112267084
2016-W48,Algeria,Desktop,10,3384.0162,364.02429166666667,0.11111111111111116,-0.6497126176989472,-0.6679201486134536
2016-W48,Algeria,Mobile App,1,1060.618,1060.618,-0.6666666666666667,-0.3640273188983697,0.907918043304891
2016-W48,American Samoa,Desktop,4,1182.49,295.6225,1.0,-0.2507587517820371,-0.6253793758910186
2016-W48,Andorra,Desktop,6,1801.0594999999998,269.2377,0.0,0.6742611718381284,0.45971601547255814
2016-W48,Andorra,Mobile App,3,2206.8749,735.6249666666666,0.5,1.30829322529309,0.5388621501953932
2016-W48,Angola,Desktop,1,485.0015,485.0015,-0.6666666666666667,-0.9501104130293669,-0.850331239088101
2016-W48,Angola,Mobile Web,1,1060.0,1060.0,,,
2016-W48,Anguilla,Desktop,3,3703.33,1234.4433333333334,0.0,-0.470510415646171,-0.470510415646171
2016-W48,Antigua and Barbuda,Desktop,14,26734.156,1671.9462791666667,-0.3913043478260869,-0.2000647149674174,0.3190675057106924
2016-W48,Antigua and Barbuda,Mobile Web,3,686.1643,228.72143333333335,-0.25,-0.8719916042122214,-0.8658608449877104
2016-W48,Argentina,Desktop,455,224828.4882,374.61599613311563,-0.025695931477516032,0.039180175055572475,-0.08066455608908629
2016-W48,Argentina,Mobile App,43,13226.4992,367.1529579004329,0.5925925925925926,0.3136308328368338,0.1702266229279259
2016-W48,Argentina,Mobile Web,77,29528.0513,427.1821455603039,0.375,0.40596195206355135,0.11538602613030391
2016-W48,Armenia,Desktop,9,3543.6716,398.3594333333333,1.25,0.96069341723046,0.18625899816519098
2016-W48,Armenia,Mobile App,1,502.6026,502.6026,,,
2016-W48,Aruba,Desktop,76,114647.4194,1445.491218100233,-0.17391304347826086,-0.011693377872802557,-0.0319070869768715
2016-W48,Aruba,Mobile App,6,3407.9620999999997,544.88242,0.5,0.22035454415240263,-0.21953388240349492
2016-W48,Aruba,Mobile Web,17,26578.849000000002,2160.949875,0.3076923076923077,0.9721884894296364,1.6422278189779265
2016-W48,Australia,Desktop,4756,1713475.3188999998,452.2599289143534,-0.052023121387283267,-0.07231333161308062,-0.06482933181651562
2016-W48,Australia,Mobile App,801,250358.4321,507.41059929331993,0.16086956521739126,0.2843847990680879,0.4245865914945903
2016-W48,Australia,Mobile Web,1282,367511.2508,390.62673738294535,0.0380566801619433,0.0024666566795674694,-0.08143944099344758
2016-W48,Austria,Desktop,413,194347.6225,487.094441602318,-0.09825327510917026,-0.05980350320435923,0.18217510327603748
2016-W48,Austria,Mobile App,60,20729.529,446.77396543209875,0.5384615384615385,1.150637920363689,0.6541439219130576
2016-W48,Austria,Mobile Web,62,32803.3442,431.691126724138,-0.12676056338028174,-0.16798368144048414,-0.3031305915617871
2016-W48,Azerbaijan,Desktop,11,9866.634600000001,994.192619047619,0.8333333333333333,2.523097981529671,0.8776375205898004
2016-W48,Azerbaijan,Mobile App,2,1161.1122,580.5561,1.0,3.3337177689892554,1.1668588844946277
2016-W48,Bahamas,Desktop,77,76456.6835,1564.5695297619047,-0.125,-0.2326670571181796,0.03614717375698362
2016-W48,Bahamas,Mobile App,6,5232.12,990.193,-0.4545454545454546,0.10692404034933323,0.46999391927119927
2016-W48,Bahamas,Mobile Web,9,13860.16,1244.6775,-0.55,0.177527001971171,0.925479785268073
2016-W48,Bahrain,Desktop,22,18326.7764,750.2820497435897,0.04761904761904767,0.9358740729131512,0.6898556586205964
2016-W48,Bahrain,Mobile App,10,2415.1258000000003,225.54349583333337,0.25,-0.025328555122628327,-0.32813683516216063
2016-W48,Bahrain,Mobile Web,7,1851.6793,275.10325,6.0,3.407081349961919,-0.34524169364051793
2016-W48,Bangladesh,Desktop,6,2251.4244000000003,422.91088,0.5,-0.6283053088302997,-0.7207212839411242
2016-W48,Bangladesh,Mobile App,3,1053.8548,335.46175,-0.25,-0.2357013489699149,-0.026837613693303397
2016-W48,Barbados,Desktop,53,58241.56,1236.5766855,0.03921568627450989,0.12421424108926615,0.013795179349426201
2016-W48,Barbados,Mobile App,3,992.88,416.27250000000004,-0.5714285714285714,-0.7193489862058761,-0.1807059546541565
2016-W48,Barbados,Mobile Web,9,7387.3901,695.55645,-0.4,-0.3393275408883859,-0.15274607573697485
2016-W48,Belarus,Mobile App,1,120.0,120.0,0.0,-0.9361702127659575,-0.9361702127659575
2016-W48,Belarus,Mobile Web,1,676.0,676.0,0.0,-0.09504685408299862,-0.09504685408299862
2016-W48,Belgium,Desktop,682,217214.7708,306.56120566510185,-0.11658031088082899,-0.043656538419938995,-0.03853964537632515
2016-W48,Belgium,Mobile App,78,16609.062,241.39995265059972,0.47169811320754707,0.21555072113270857,-0.09489669483924568
2016-W48,Belgium,Mobile Web,100,26510.5554,260.0659943199234,-0.11504424778761058,-0.19905069404383546,0.03372402541708053
2016-W48,Belize,Desktop,56,35828.8,505.7357592592593,-0.06666666666666665,-0.20753030937562145,-0.23378590268211885
2016-W48,Belize,Mobile App,4,2521.12,814.9533333333334,-0.5,-0.2493762467621401,0.7868420235226192
2016-W48,Belize,Mobile Web,6,5087.513,821.5295,-0.25,-0.4324961627357017,-0.3140463757023326
2016-W48,Bermuda,Desktop,21,26314.29,1349.896625,0.0,-0.16940687987591474,-0.24492142649371573
2016-W48,Bermuda,Mobile Web,4,3527.1099999999997,899.3683333333333,0.0,-0.24417667756686912,-0.2290985404014646
2016-W48,Bolivia,Desktop,22,8697.0799,339.76779375,-0.3125,0.9082855077831531,1.2199835501862704
2016-W48,Bolivia,Mobile App,2,314.8798,157.4399,-0.6,-0.19428991508156257,0.830083114583978
2016-W48,Bolivia,Mobile Web,8,937.4757999999999,117.18447499999999,7.0,2.9505933417614827,-0.5061758322798147
2016-W48,"Bonaire, Sint Eustatius and Saba",Desktop,7,5072.1117,920.06834,0.0,-0.12719802043509298,-0.07773338218042991
2016-W48,"Bonaire, Sint Eustatius and Saba",Mobile Web,1,1001.0,1001.0,0.0,-0.8073128711537165,-0.8073128711537165
2016-W48,Bosnia and Herzegovina,Desktop,4,475.7576,134.54065,-0.5555555555555556,-0.7905555188938795,-0.41827344394781507
2016-W48,Bosnia and Herzegovina,Mobile App,1,112.1355,112.1355,0.0,-0.6888431905424957,-0.6888431905424957
2016-W48,Bosnia and Herzegovina,Mobile Web,1,405.1518,405.1518,,,
2016-W48,Botswana,Desktop,5,4565.87,805.6612499999999,-0.5833333333333333,-0.4715484266393657,0.03719701779392204
2016-W48,Botswana,Mobile App,3,1287.1812,569.4181,2.0,7.240485883352401,2.6453933717920566
2016-W48,Botswana,Mobile Web,1,219.5178,219.5178,,,
2016-W48,Brazil,Desktop,3938,1187913.6179,580.3578931956364,-0.02981029810298108,-0.008353618832810494,-0.1051453874466951
2016-W48,Brazil,Mobile App,359,74798.9025,388.9434157525965,-0.12864077669902918,-0.19458808031832808,-0.04610330660283257
2016-W48,Brazil,Mobile Web,611,181887.5139,429.9071010731125,0.025167785234899265,0.1443366707780156,-0.11057000865255484
2016-W48,British Virgin Islands,Desktop,21,8226.3278,360.48708750000003,2.5,0.8943411059784734,-0.5348889789899052
2016-W48,British Virgin Islands,Mobile App,1,248.29,248.29,0.0,-0.5795614257895183,-0.5795614257895183
2016-W48,British Virgin Islands,Mobile Web,3,946.07,315.3566666666667,0.5,-0.2153159653968333,-0.4768773102645555
2016-W48,Brunei,Desktop,2,1161.1962,580.5981,-0.75,-0.04292494040927208,2.6654550206693215
2016-W48,Brunei,Mobile App,2,360.25,180.125,1.0,1.3835516739446874,0.19177583697234368
2016-W48,Bulgaria,Desktop,34,11514.2556,359.9888142857143,-0.2093023255813954,-0.11360999696398533,0.24206761003655264
2016-W48,Bulgaria,Mobile App,5,592.4192,133.644875,-0.16666666666666663,-0.5836110575374077,-0.3463757603655623
2016-W48,Bulgaria,Mobile Web,6,1914.6289,370.77945,0.19999999999999996,2.325381381410589,2.2199009417429627
2016-W48,Burundi,Desktop,1,80.0,80.0,-0.5,-0.7037146772341765,-0.40742935446835304
2016-W48,Cambodia,Desktop,259,64903.3684,231.88590676718795,0.15625,0.019278552726835096,-0.17125501541808763
2016-W48,Cambodia,Mobile App,72,12796.6781,230.53963108974358,0.35849056603773577,0.3473892510463694,-0.023269914844733952
2016-W48,Cambodia,Mobile Web,65,18343.7575,335.9995156015779,0.08333333333333326,1.274481282088384,1.2803067079357748
2016-W48,Cameroon,Desktop,4,2215.8576000000003,553.9644000000001,-0.4285714285714286,-0.16241353802096892,0.24023040304996313
2016-W48,Cameroon,Mobile App,1,5163.5675,5163.5675,,,
2016-W48,Canada,Desktop,2644,930715.9743,433.85500536515735,-0.05096913137114145,-0.014432155248307987,0.05578027158626098
2016-W48,Canada,Mobile App,398,97623.0999,346.0018596958531,0.14697406340057628,0.28271415941673483,0.26237692183164474
2016-W48,Canada,Mobile Web,470,127089.97739999999,355.1013292176959,0.25,0.15906542370434806,-0.1668425798058999
2016-W48,Cape Verde,Desktop,2,772.3086000000001,386.15430000000003,-0.5,-0.4427074576500628,0.13996962870142826
2016-W48,Cape Verde,Mobile App,2,1076.19,538.095,,,
2016-W48,Cape Verde,Mobile Web,1,98.7009,98.7009,-0.5,-0.9286179107094144,-0.8572358214188287
2016-W48,Cayman Islands,Desktop,24,29397.802900000002,1208.859322222222,-0.5,-0.6286656805900521,-0.11924286238275372
2016-W48,Cayman Islands,Mobile App,4,2074.3975,518.599375,1.0,0.2864480620155039,-0.35677596899224806
2016-W48,Cayman Islands,Mobile Web,3,3126.38,1042.1266666666668,2.0,2.822354264475744,0.2741180881585814
2016-W48,Chile,Desktop,261,126362.8348,428.23698806710166,0.08749999999999991,0.33745600083066885,0.3236761646682853
2016-W48,Chile,Mobile App,34,11261.9519,297.14865119047624,-0.02857142857142858,0.28746859123960866,0.03691789973164328
2016-W48,Chile,Mobile Web,51,16570.4756,441.0804142857143,0.5,0.457680188709362,0.1568834703461428
2016-W48,China,Desktop,1260,405411.6302,404.61609034007733,-0.048338368580060465,-0.10806496332786253,0.06843702509346627
2016-W48,China,Mobile App,269,54140.4613,269.1959719293791,-0.09731543624161076,-0.13143114031516834,0.03362192043055301
2016-W48,China,Mobile Web,161,35359.3734,277.63916320270727,-0.006172839506172867,-0.11654293205593313,0.10311214226828702
2016-W48,Colombia,Desktop,349,136800.4564,507.8001846987949,0.12218649517684876,-0.01686309953089904,-0.1369256444547987
2016-W48,Colombia,Mobile App,85,20911.9755,263.6932871006695,0.1333333333333333,-0.04632226419193575,-0.1592295839218696
2016-W48,Colombia,Mobile Web,67,26485.1,436.41212905400755,0.09836065573770503,0.15005363828179696,-0.10813538192666705
2016-W48,Comoros,Desktop,1,917.12,917.12,,,
2016-W48,Cook Islands,Desktop,4,5810.3213000000005,1452.5803250000001,-0.4285714285714286,-0.41721543681851325,0.12713392869613527
2016-W48,Cook Islands,Mobile Web,1,1574.9895,1574.9895,0.0,3.4588365954304976,3.4588365954304976
2016-W48,Costa Rica,Desktop,328,92235.6864,323.5381501217394,-0.10626702997275206,-0.27989808801034355,-0.2735622150242918
2016-W48,Costa Rica,Mobile App,66,11972.2323,220.8818317669173,0.26923076923076916,-0.007135111776487735,-0.3782608932439957
2016-W48,Costa Rica,Mobile Web,77,23874.8993,465.52032480852483,0.5098039215686274,0.9726395842558819,0.36548054334227675
2016-W48,Cote d'ivoire,Desktop,2,929.37,464.685,-0.6,-0.5731394544312807,0.06643136063725108
2016-W48,Cote d'ivoire,Mobile App,1,157.56,157.56,0.0,-0.8437555780329624,-0.8437555780329624
2016-W48,Croatia,Desktop,87,38325.0258,330.24046121647507,-0.11224489795918369,-0.25762484868995394,-0.26215864475011896
2016-W48,Croatia,Mobile App,18,4940.4985,261.13474444444444,-0.3793103448275862,0.08297808915785043,0.6609188452258454
2016-W48,Croatia,Mobile Web,16,7810.3342999999995,381.8045148148148,0.4545454545454546,0.25871377013569763,-0.32742557352663015
2016-W48,Curacao,Desktop,27,24784.5359,1039.4277629629628,-0.37209302325581395,-0.29172522676505186,0.4204881716252129
2016-W48,Curacao,Mobile App,3,976.41,325.46999999999997,-0.4,-0.5749046549292096,-0.3860086358681982
2016-W48,Curacao,Mobile Web,4,5702.7634,1685.9644666666666,-0.4285714285714286,0.5755688017251026,1.727825648465498
2016-W48,Cyprus,Desktop,23,8690.7513,442.47384621212126,-0.41025641025641024,-0.7869434942900804,-0.6181644220213383
2016-W48,Cyprus,Mobile App,6,1205.6274,211.86938333333333,-0.4545454545454546,-0.7942168816018165,-0.5989997092099074
2016-W48,Cyprus,Mobile Web,12,1975.3074,160.38206499999998,0.19999999999999996,-0.20184049969696893,-0.2514374884239491
2016-W48,Czech Republic,Desktop,369,117824.1726,301.78610205925975,-0.15172413793103445,-0.19898479493592425,-0.07980676293838196
2016-W48,Czech Republic,Mobile App,63,15439.045900000001,286.6976742424242,-0.07352941176470584,-0.16981039841137058,-0.3360811733622995
2016-W48,Czech Republic,Mobile Web,47,15921.4829,403.31368733333335,-0.18965517241379315,-0.3718159906028006,-0.03976138288921538
2016-W48,Denmark,Desktop,597,236041.6445,400.50707446401657,-0.15078236130867706,-0.2548677361122864,-0.07198260147766988
2016-W48,Denmark,Mobile App,77,21607.1804,283.3228433250916,0.11594202898550732,-0.008851114547409722,-0.3059555427520584
2016-W48,Denmark,Mobile Web,73,23616.3939,312.8336778690476,-0.3423423423423423,-0.5558152944910055,-0.38915905969302333
2016-W48,Dominica,Desktop,4,1572.8089999999997,334.93449999999996,-0.33333333333333337,-0.9331286802612402,-0.888730486154834
2016-W48,Dominica,Mobile App,1,928.8,928.8,,,
2016-W48,Dominican Republic,Desktop,328,331333.4222,1052.1884137440557,-0.13910761154855644,0.06687055132728537,-0.1659538833083276
2016-W48,Dominican Republic,Mobile App,45,14725.359,666.4748131313131,0.7307692307692308,0.9444005580352972,0.6406184387938412
2016-W48,Dominican Republic,Mobile Web,86,29542.369,595.664002948403,0.22857142857142865,-0.5490542943922077,-0.5900321443245468
2016-W48,Ecuador,Desktop,90,29518.0112,253.98683949825895,-0.22413793103448276,-0.31382634759050687,-0.4782032724499591
2016-W48,Ecuador,Mobile App,13,2049.34,160.9624,-0.1333333333333333,-0.3272791277889321,0.11667533192429569
2016-W48,Ecuador,Mobile Web,18,3284.6455,172.38671666666667,-0.052631578947368474,-0.5307694868106996,-0.5468997051658225
2016-W48,Egypt,Desktop,86,43960.3618,512.7363493202209,0.11688311688311681,0.2864907432953401,0.03999539333172697
2016-W48,Egypt,Mobile App,11,3770.945,317.34615,-0.3125,-0.4838668748566276,-0.32522441052369255
2016-W48,Egypt,Mobile Web,21,6092.6383,347.55986333333334,-0.2222222222222222,-0.5151981241819925,0.15408572384949637
2016-W48,El Salvador,Desktop,18,4971.6403,294.69351481481476,-0.09999999999999998,-0.1337911574795193,0.04130604211009481
2016-W48,El Salvador,Mobile App,3,1111.72,469.09,2.0,5.777953908059993,1.8599561029142784
2016-W48,El Salvador,Mobile Web,3,1341.6399999999999,447.2133333333333,-0.25,2.109462998586228,3.5285133242198707
2016-W48,Estonia,Desktop,63,18420.1887,275.4211301839827,0.10526315789473695,-0.08673717535431924,-0.34676586252901487
2016-W48,Estonia,Mobile App,5,735.3369,150.48340000000002,0.6666666666666667,-0.1422516950264643,-0.4733969642622806
2016-W48,Estonia,Mobile Web,13,6069.6306,505.35711499999996,1.1666666666666665,0.44155668526855063,-0.27985641079085344
2016-W48,Ethiopia,Desktop,20,5025.1979,242.99445757575756,0.05263157894736836,-0.2913149976407712,-0.5009680431057071
2016-W48,Ethiopia,Mobile App,3,1214.756,404.9186666666667,2.0,1.9187471422368918,-0.027084285921035955
2016-W48,Ethiopia,Mobile Web,4,986.3266,246.58165,-0.19999999999999996,-0.40553455726145593,-0.25691819657682
2016-W48,Faroe Islands,Desktop,4,1258.0727,360.10998333333333,1.0,-0.4056778296721959,-0.659763149059071
